Iteration,ReplicaIndex,Temperature,Energy,SAP
9500,7,96.11,36088.2,0.260274
9500,8,66.4493,34136.6,NA
9501,0,0.1,33607.7,NA
9501,1,0.257931,33701.3,NA
9501,2,0.691646,33784,NA
9501,3,1.85547,33831.7,NA
9501,4,5.22012,33868.7,NA
9501,5,13.5936,33872.2,NA
9501,6,36.5912,33894.1,NA
9501,7,96.11,35477.8,NA
9501,8,66.4493,34111.5,NA
9502,0,0.1,33607.7,NA
9502,1,0.257931,33701.3,NA
9502,2,0.691646,33784,NA
9502,3,1.85547,33831.7,NA
9502,4,5.22012,33868.7,NA
9502,5,13.5936,33894.1,NA
9502,6,36.5912,33872.2,NA
9502,7,96.11,35686.7,NA
9502,8,66.4493,34136.6,NA
9503,0,0.1,33607.7,NA
9503,1,0.257931,33701.3,NA
9503,2,0.691646,33784,NA
9503,3,1.85547,33831.7,NA
9503,4,5.22012,33868.7,NA
9503,5,13.5936,33872.2,NA
9503,6,36.5912,33894.1,NA
9503,7,96.11,35686.7,NA
9503,8,66.4493,34136.6,NA
9504,0,0.1,33607.7,NA
9504,1,0.257931,33701.3,NA
9504,2,0.691646,33784,NA
9504,3,1.85547,33831.7,NA
9504,4,5.22012,33868.7,NA
9504,5,13.5936,33872.2,NA
9504,6,36.5912,33894.1,NA
9504,7,96.11,35686.7,NA
9504,8,66.4493,34227.9,NA
9505,0,0.1,33607.7,NA
9505,1,0.257931,33701.3,NA
9505,2,0.691646,33784,NA
9505,3,1.85547,33831.7,NA
9505,4,5.22012,33872.2,NA
9505,5,13.5936,33868.7,NA
9505,6,36.5912,33894.1,NA
9505,7,96.11,35730.8,NA
9505,8,66.4493,34227.9,NA
9506,0,0.1,33607.7,NA
9506,1,0.257931,33701.3,NA
9506,2,0.691646,33784,NA
9506,3,1.85547,33831.7,NA
9506,4,5.22012,33868.7,NA
9506,5,13.5936,33872.2,NA
9506,6,36.5912,33894.1,NA
9506,7,96.11,35686.7,NA
9506,8,66.4493,33945.6,NA
9507,0,0.1,33607.7,NA
9507,1,0.257931,33701.3,NA
9507,2,0.691646,33784,NA
9507,3,1.85547,33831.7,NA
9507,4,5.22012,33872.2,NA
9507,5,13.5936,33868.7,NA
9507,6,36.5912,33894.1,NA
9507,7,96.11,35676.4,NA
9507,8,66.4493,33945.6,NA
9508,0,0.1,33607.7,NA
9508,1,0.257931,33701.3,NA
9508,2,0.691646,33784,NA
9508,3,1.85547,33831.7,NA
9508,4,5.22012,33868.7,NA
9508,5,13.5936,33894.1,NA
9508,6,36.5912,33872.2,NA
9508,7,96.11,35676.4,NA
9508,8,66.4493,33945.6,NA
9509,0,0.1,33607.7,NA
9509,1,0.257931,33701.3,NA
9509,2,0.691646,33784,NA
9509,3,1.85547,33831.7,NA
9509,4,5.22012,33868.7,NA
9509,5,13.5936,33872.2,NA
9509,6,36.5912,33894.1,NA
9509,7,96.11,35676.4,NA
9509,8,66.4493,33945.6,NA
9510,0,0.1,33607.7,NA
9510,1,0.257931,33701.3,NA
9510,2,0.691646,33784,NA
9510,3,1.85547,33831.7,NA
9510,4,5.22012,33868.7,NA
9510,5,13.5936,33894.1,NA
9510,6,36.5912,33894.1,NA
9510,7,96.11,35691.1,NA
9510,8,66.4493,33945.6,NA
9511,0,0.1,33607.7,NA
9511,1,0.257931,33701.3,NA
9511,2,0.691646,33784,NA
9511,3,1.85547,33831.7,NA
9511,4,5.22012,33868.7,NA
9511,5,13.5936,33894.1,NA
9511,6,36.5912,33894.1,NA
9511,7,96.11,35691.1,NA
9511,8,66.4493,33945.6,NA
9512,0,0.1,33607.7,NA
9512,1,0.257931,33701.3,NA
9512,2,0.691646,33784,NA
9512,3,1.85547,33831.7,NA
9512,4,5.22012,33868.7,NA
9512,5,13.5936,33894.1,NA
9512,6,36.5912,33894.1,NA
9512,7,96.11,35390.1,NA
9512,8,66.4493,33945.6,NA
9513,0,0.1,33607.7,NA
9513,1,0.257931,33701.3,NA
9513,2,0.691646,33784,NA
9513,3,1.85547,33831.7,NA
9513,4,5.22012,33868.7,NA
9513,5,13.5936,33894.1,NA
9513,6,36.5912,33894.1,NA
9513,7,96.11,35390.1,NA
9513,8,66.4493,34144.5,NA
9514,0,0.1,33607.7,NA
9514,1,0.257931,33701.3,NA
9514,2,0.691646,33784,NA
9514,3,1.85547,33831.7,NA
9514,4,5.22012,33868.7,NA
9514,5,13.5936,33894.1,NA
9514,6,36.5912,33894.1,NA
9514,7,96.11,35390.1,NA
9514,8,66.4493,34144.5,NA
9515,0,0.1,33607.7,NA
9515,1,0.257931,33701.3,NA
9515,2,0.691646,33784,NA
9515,3,1.85547,33831.7,NA
9515,4,5.22012,33868.7,NA
9515,5,13.5936,33894.1,NA
9515,6,36.5912,33894.1,NA
9515,7,96.11,35390.1,NA
9515,8,66.4493,34144.5,NA
9516,0,0.1,33607.7,NA
9516,1,0.257931,33701.3,NA
9516,2,0.691646,33784,NA
9516,3,1.85547,33831.7,NA
9516,4,5.22012,33868.7,NA
9516,5,13.5936,33894.1,NA
9516,6,36.5912,33894.1,NA
9516,7,96.11,35390.1,NA
9516,8,66.4493,34144.5,NA
9517,0,0.1,33607.7,NA
9517,1,0.257931,33701.3,NA
9517,2,0.691646,33784,NA
9517,3,1.85547,33831.7,NA
9517,4,5.22012,33868.7,NA
9517,5,13.5936,33894.1,NA
9517,6,36.5912,33894.1,NA
9517,7,96.11,35404.8,NA
9517,8,66.4493,34144.5,NA
9518,0,0.1,33607.7,NA
9518,1,0.257931,33701.3,NA
9518,2,0.691646,33784,NA
9518,3,1.85547,33831.7,NA
9518,4,5.22012,33868.7,NA
9518,5,13.5936,33894.1,NA
9518,6,36.5912,33894.1,NA
9518,7,96.11,35404.8,NA
9518,8,66.4493,34144.5,NA
9519,0,0.1,33607.7,NA
9519,1,0.257931,33701.3,NA
9519,2,0.691646,33784,NA
9519,3,1.85547,33831.7,NA
9519,4,5.22012,33868.7,NA
9519,5,13.5936,33872.2,NA
9519,6,36.5912,33894.1,NA
9519,7,96.11,35404.8,NA
9519,8,66.4493,34255.5,NA
9520,0,0.1,33607.7,NA
9520,1,0.257931,33701.3,NA
9520,2,0.691646,33784,NA
9520,3,1.85547,33831.7,NA
9520,4,5.22012,33872.2,NA
9520,5,13.5936,33868.7,NA
9520,6,36.5912,33894.1,NA
9520,7,96.11,35598.5,NA
9520,8,66.4493,34255.5,NA
9521,0,0.1,33607.7,NA
9521,1,0.257931,33701.3,NA
9521,2,0.691646,33784,NA
9521,3,1.85547,33831.7,NA
9521,4,5.22012,33868.7,NA
9521,5,13.5936,33872.2,NA
9521,6,36.5912,33894.1,NA
9521,7,96.11,35598.5,NA
9521,8,66.4493,34329.9,NA
9522,0,0.1,33607.7,NA
9522,1,0.257931,33701.3,NA
9522,2,0.691646,33784,NA
9522,3,1.85547,33831.7,NA
9522,4,5.22012,33872.2,NA
9522,5,13.5936,33872.2,NA
9522,6,36.5912,33868.7,NA
9522,7,96.11,35583.8,NA
9522,8,66.4493,34056.6,NA
9523,0,0.1,33607.7,NA
9523,1,0.257931,33701.3,NA
9523,2,0.691646,33784,NA
9523,3,1.85547,33831.7,NA
9523,4,5.22012,33872.2,NA
9523,5,13.5936,33868.7,NA
9523,6,36.5912,33872.2,NA
9523,7,96.11,35852.4,NA
9523,8,66.4493,34056.6,NA
9524,0,0.1,33607.7,NA
9524,1,0.257931,33701.3,NA
9524,2,0.691646,33784,NA
9524,3,1.85547,33831.7,NA
9524,4,5.22012,33868.7,NA
9524,5,13.5936,33872.2,NA
9524,6,36.5912,33872.2,NA
9524,7,96.11,35852.4,NA
9524,8,66.4493,34056.6,NA
9525,0,0.1,33607.7,NA
9525,1,0.257931,33701.3,NA
9525,2,0.691646,33784,NA
9525,3,1.85547,33831.7,NA
9525,4,5.22012,33868.7,NA
9525,5,13.5936,33872.2,NA
9525,6,36.5912,33872.2,NA
9525,7,96.11,35852.4,NA
9525,8,66.4493,34056.6,NA
9526,0,0.1,33607.7,NA
9526,1,0.257931,33701.3,NA
9526,2,0.691646,33784,NA
9526,3,1.85547,33831.7,NA
9526,4,5.22012,33872.2,NA
9526,5,13.5936,33872.2,NA
9526,6,36.5912,33868.7,NA
9526,7,96.11,35892.3,NA
9526,8,66.4493,34056.6,NA
9527,0,0.1,33607.7,NA
9527,1,0.257931,33701.3,NA
9527,2,0.691646,33784,NA
9527,3,1.85547,33831.7,NA
9527,4,5.22012,33872.2,NA
9527,5,13.5936,33868.7,NA
9527,6,36.5912,33872.2,NA
9527,7,96.11,35733.9,NA
9527,8,66.4493,33972.8,NA
9528,0,0.1,33607.7,NA
9528,1,0.257931,33701.3,NA
9528,2,0.691646,33784,NA
9528,3,1.85547,33831.7,NA
9528,4,5.22012,33868.7,NA
9528,5,13.5936,33872.2,NA
9528,6,36.5912,33872.2,NA
9528,7,96.11,35733.9,NA
9528,8,66.4493,33972.8,NA
9529,0,0.1,33607.7,NA
9529,1,0.257931,33701.3,NA
9529,2,0.691646,33784,NA
9529,3,1.85547,33831.7,NA
9529,4,5.22012,33872.2,NA
9529,5,13.5936,33872.2,NA
9529,6,36.5912,33868.7,NA
9529,7,96.11,35471.3,NA
9529,8,66.4493,33972.8,NA
9530,0,0.1,33607.7,NA
9530,1,0.257931,33701.3,NA
9530,2,0.691646,33784,NA
9530,3,1.85547,33831.7,NA
9530,4,5.22012,33872.2,NA
9530,5,13.5936,33868.7,NA
9530,6,36.5912,33872.2,NA
9530,7,96.11,35471.3,NA
9530,8,66.4493,33972.8,NA
9531,0,0.1,33607.7,NA
9531,1,0.257931,33701.3,NA
9531,2,0.691646,33784,NA
9531,3,1.85547,33831.7,NA
9531,4,5.22012,33868.7,NA
9531,5,13.5936,33872.2,NA
9531,6,36.5912,33872.2,NA
9531,7,96.11,35471.3,NA
9531,8,66.4493,33972.8,NA
9532,0,0.1,33607.7,NA
9532,1,0.257931,33701.3,NA
9532,2,0.691646,33784,NA
9532,3,1.85547,33831.7,NA
9532,4,5.22012,33868.7,NA
9532,5,13.5936,33872.2,NA
9532,6,36.5912,33894.1,NA
9532,7,96.11,35471.3,NA
9532,8,66.4493,33972.8,NA
9533,0,0.1,33607.7,NA
9533,1,0.257931,33701.3,NA
9533,2,0.691646,33784,NA
9533,3,1.85547,33831.7,NA
9533,4,5.22012,33868.7,NA
9533,5,13.5936,33894.1,NA
9533,6,36.5912,33872.2,NA
9533,7,96.11,35443.2,NA
9533,8,66.4493,33997.9,NA
9534,0,0.1,33607.7,NA
9534,1,0.257931,33701.3,NA
9534,2,0.691646,33784,NA
9534,3,1.85547,33831.7,NA
9534,4,5.22012,33868.7,NA
9534,5,13.5936,33872.2,NA
9534,6,36.5912,33894.1,NA
9534,7,96.11,35443.2,NA
9534,8,66.4493,33997.9,NA
9535,0,0.1,33607.7,NA
9535,1,0.257931,33701.3,NA
9535,2,0.691646,33784,NA
9535,3,1.85547,33831.7,NA
9535,4,5.22012,33868.7,NA
9535,5,13.5936,33894.1,NA
9535,6,36.5912,33872.2,NA
9535,7,96.11,35443.2,NA
9535,8,66.4493,33997.9,NA
9536,0,0.1,33607.7,NA
9536,1,0.257931,33701.3,NA
9536,2,0.691646,33784,NA
9536,3,1.85547,33831.7,NA
9536,4,5.22012,33868.7,NA
9536,5,13.5936,33872.2,NA
9536,6,36.5912,33872.2,NA
9536,7,96.11,35443.2,NA
9536,8,66.4493,34095.5,NA
9537,0,0.1,33607.7,NA
9537,1,0.257931,33701.3,NA
9537,2,0.691646,33784,NA
9537,3,1.85547,33831.7,NA
9537,4,5.22012,33868.7,NA
9537,5,13.5936,33872.2,NA
9537,6,36.5912,33894.1,NA
9537,7,96.11,35673.4,NA
9537,8,66.4493,34095.5,NA
9538,0,0.1,33607.7,NA
9538,1,0.257931,33701.3,NA
9538,2,0.691646,33784,NA
9538,3,1.85547,33831.7,NA
9538,4,5.22012,33868.7,NA
9538,5,13.5936,33872.2,NA
9538,6,36.5912,33894.1,NA
9538,7,96.11,35984.5,NA
9538,8,66.4493,34095.5,NA
9539,0,0.1,33607.7,NA
9539,1,0.257931,33701.3,NA
9539,2,0.691646,33784,NA
9539,3,1.85547,33831.7,NA
9539,4,5.22012,33872.2,NA
9539,5,13.5936,33868.7,NA
9539,6,36.5912,33894.1,NA
9539,7,96.11,36233.3,NA
9539,8,66.4493,34095.5,NA
9540,0,0.1,33607.7,NA
9540,1,0.257931,33701.3,NA
9540,2,0.691646,33784,NA
9540,3,1.85547,33831.7,NA
9540,4,5.22012,33868.7,NA
9540,5,13.5936,33894.1,NA
9540,6,36.5912,33872.2,NA
9540,7,96.11,36127.9,NA
9540,8,66.4493,34354.6,NA
9541,0,0.1,33607.7,NA
9541,1,0.257931,33701.3,NA
9541,2,0.691646,33784,NA
9541,3,1.85547,33831.7,NA
9541,4,5.22012,33868.7,NA
9541,5,13.5936,33872.2,NA
9541,6,36.5912,33894.1,NA
9541,7,96.11,36142.6,NA
9541,8,66.4493,34354.6,NA
9542,0,0.1,33607.7,NA
9542,1,0.257931,33701.3,NA
9542,2,0.691646,33784,NA
9542,3,1.85547,33831.7,NA
9542,4,5.22012,33872.2,NA
9542,5,13.5936,33894.1,NA
9542,6,36.5912,33868.7,NA
9542,7,96.11,36211.2,NA
9542,8,66.4493,34354.6,NA
9543,0,0.1,33607.7,NA
9543,1,0.257931,33701.3,NA
9543,2,0.691646,33784,NA
9543,3,1.85547,33831.7,NA
9543,4,5.22012,33872.2,NA
9543,5,13.5936,33868.7,NA
9543,6,36.5912,33894.1,NA
9543,7,96.11,36314.5,NA
9543,8,66.4493,34229.8,NA
9544,0,0.1,33607.7,NA
9544,1,0.257931,33701.3,NA
9544,2,0.691646,33784,NA
9544,3,1.85547,33831.7,NA
9544,4,5.22012,33868.7,NA
9544,5,13.5936,33872.2,NA
9544,6,36.5912,33894.1,NA
9544,7,96.11,36314.5,NA
9544,8,66.4493,34354.6,NA
9545,0,0.1,33607.7,NA
9545,1,0.257931,33701.3,NA
9545,2,0.691646,33784,NA
9545,3,1.85547,33831.7,NA
9545,4,5.22012,33872.2,NA
9545,5,13.5936,33868.7,NA
9545,6,36.5912,33894.1,NA
9545,7,96.11,36314.5,NA
9545,8,66.4493,34354.6,NA
9546,0,0.1,33607.7,NA
9546,1,0.257931,33701.3,NA
9546,2,0.691646,33784,NA
9546,3,1.85547,33831.7,NA
9546,4,5.22012,33868.7,NA
9546,5,13.5936,33872.2,NA
9546,6,36.5912,33894.1,NA
9546,7,96.11,36848.5,NA
9546,8,66.4493,34354.6,NA
9547,0,0.1,33607.7,NA
9547,1,0.257931,33701.3,NA
9547,2,0.691646,33784,NA
9547,3,1.85547,33831.7,NA
9547,4,5.22012,33872.2,NA
9547,5,13.5936,33868.7,NA
9547,6,36.5912,33894.1,NA
9547,7,96.11,36944.5,NA
9547,8,66.4493,34354.6,NA
9548,0,0.1,33607.7,NA
9548,1,0.257931,33701.3,NA
9548,2,0.691646,33784,NA
9548,3,1.85547,33831.7,NA
9548,4,5.22012,33868.7,NA
9548,5,13.5936,33894.1,NA
9548,6,36.5912,33872.2,NA
9548,7,96.11,36927.6,NA
9548,8,66.4493,34329.6,NA
9549,0,0.1,33607.7,NA
9549,1,0.257931,33701.3,NA
9549,2,0.691646,33784,NA
9549,3,1.85547,33831.7,NA
9549,4,5.22012,33868.7,NA
9549,5,13.5936,33872.2,NA
9549,6,36.5912,33894.1,NA
9549,7,96.11,36779.8,NA
9549,8,66.4493,34329.6,NA
9550,0,0.1,33607.7,NA
9550,1,0.257931,33701.3,NA
9550,2,0.691646,33784,NA
9550,3,1.85547,33831.7,NA
9550,4,5.22012,33872.2,NA
9550,5,13.5936,33894.1,NA
9550,6,36.5912,33868.7,NA
9550,7,96.11,35990.2,NA
9550,8,66.4493,34329.6,NA
9551,0,0.1,33607.7,NA
9551,1,0.257931,33701.3,NA
9551,2,0.691646,33784,NA
9551,3,1.85547,33831.7,NA
9551,4,5.22012,33872.2,NA
9551,5,13.5936,33868.7,NA
9551,6,36.5912,33894.1,NA
9551,7,96.11,36073,NA
9551,8,66.4493,34440.5,NA
9552,0,0.1,33607.7,NA
9552,1,0.257931,33701.3,NA
9552,2,0.691646,33784,NA
9552,3,1.85547,33831.7,NA
9552,4,5.22012,33868.7,NA
9552,5,13.5936,33872.2,NA
9552,6,36.5912,33894.1,NA
9552,7,96.11,35864.1,NA
9552,8,66.4493,34440.5,NA
9553,0,0.1,33607.7,NA
9553,1,0.257931,33701.3,NA
9553,2,0.691646,33784,NA
9553,3,1.85547,33831.7,NA
9553,4,5.22012,33872.2,NA
9553,5,13.5936,33868.7,NA
9553,6,36.5912,33894.1,NA
9553,7,96.11,35504.9,NA
9553,8,66.4493,34315.7,NA
9554,0,0.1,33607.7,NA
9554,1,0.257931,33701.3,NA
9554,2,0.691646,33784,NA
9554,3,1.85547,33831.7,NA
9554,4,5.22012,33868.7,NA
9554,5,13.5936,33872.2,NA
9554,6,36.5912,33894.1,NA
9554,7,96.11,35504.9,NA
9554,8,66.4493,34315.7,NA
9555,0,0.1,33607.7,NA
9555,1,0.257931,33701.3,NA
9555,2,0.691646,33784,NA
9555,3,1.85547,33831.7,NA
9555,4,5.22012,33872.2,NA
9555,5,13.5936,33868.7,NA
9555,6,36.5912,33894.1,NA
9555,7,96.11,35504.9,NA
9555,8,66.4493,34315.7,NA
9556,0,0.1,33607.7,NA
9556,1,0.257931,33701.3,NA
9556,2,0.691646,33784,NA
9556,3,1.85547,33831.7,NA
9556,4,5.22012,33868.7,NA
9556,5,13.5936,33894.1,NA
9556,6,36.5912,33872.2,NA
9556,7,96.11,35639.8,NA
9556,8,66.4493,34315.7,NA
9557,0,0.1,33607.7,NA
9557,1,0.257931,33701.3,NA
9557,2,0.691646,33784,NA
9557,3,1.85547,33831.7,NA
9557,4,5.22012,33868.7,NA
9557,5,13.5936,33894.1,NA
9557,6,36.5912,33894.1,NA
9557,7,96.11,35639.8,NA
9557,8,66.4493,34315.7,NA
9558,0,0.1,33607.7,NA
9558,1,0.257931,33701.3,NA
9558,2,0.691646,33784,NA
9558,3,1.85547,33831.7,NA
9558,4,5.22012,33868.7,NA
9558,5,13.5936,33894.1,NA
9558,6,36.5912,33894.1,NA
9558,7,96.11,35833.2,NA
9558,8,66.4493,34315.7,NA
9559,0,0.1,33607.7,NA
9559,1,0.257931,33701.3,NA
9559,2,0.691646,33784,NA
9559,3,1.85547,33831.7,NA
9559,4,5.22012,33872.2,NA
9559,5,13.5936,33872.2,NA
9559,6,36.5912,33868.7,NA
9559,7,96.11,34916.3,NA
9559,8,66.4493,34315.7,NA
9560,0,0.1,33607.7,NA
9560,1,0.257931,33701.3,NA
9560,2,0.691646,33784,NA
9560,3,1.85547,33831.7,NA
9560,4,5.22012,33872.2,NA
9560,5,13.5936,33868.7,NA
9560,6,36.5912,33872.2,NA
9560,7,96.11,34916.3,NA
9560,8,66.4493,34340.7,NA
9561,0,0.1,33607.7,NA
9561,1,0.257931,33701.3,NA
9561,2,0.691646,33784,NA
9561,3,1.85547,33831.7,NA
9561,4,5.22012,33868.7,NA
9561,5,13.5936,33872.2,NA
9561,6,36.5912,33872.2,NA
9561,7,96.11,34916.3,NA
9561,8,66.4493,34340.7,NA
9562,0,0.1,33607.7,NA
9562,1,0.257931,33701.3,NA
9562,2,0.691646,33784,NA
9562,3,1.85547,33831.7,NA
9562,4,5.22012,33872.2,NA
9562,5,13.5936,33872.2,NA
9562,6,36.5912,33868.7,NA
9562,7,96.11,34916.3,NA
9562,8,66.4493,34340.7,NA
9563,0,0.1,33607.7,NA
9563,1,0.257931,33701.3,NA
9563,2,0.691646,33784,NA
9563,3,1.85547,33831.7,NA
9563,4,5.22012,33872.2,NA
9563,5,13.5936,33868.7,NA
9563,6,36.5912,33872.2,NA
9563,7,96.11,34979.5,NA
9563,8,66.4493,34340.7,NA
9564,0,0.1,33607.7,NA
9564,1,0.257931,33701.3,NA
9564,2,0.691646,33784,NA
9564,3,1.85547,33831.7,NA
9564,4,5.22012,33868.7,NA
9564,5,13.5936,33872.2,NA
9564,6,36.5912,33872.2,NA
9564,7,96.11,34979.5,NA
9564,8,66.4493,34340.7,NA
9565,0,0.1,33607.7,NA
9565,1,0.257931,33701.3,NA
9565,2,0.691646,33784,NA
9565,3,1.85547,33831.7,NA
9565,4,5.22012,33868.7,NA
9565,5,13.5936,33872.2,NA
9565,6,36.5912,33872.2,NA
9565,7,96.11,34979.5,NA
9565,8,66.4493,34340.7,NA
9566,0,0.1,33607.7,NA
9566,1,0.257931,33701.3,NA
9566,2,0.691646,33784,NA
9566,3,1.85547,33831.7,NA
9566,4,5.22012,33872.2,NA
9566,5,13.5936,33872.2,NA
9566,6,36.5912,33868.7,NA
9566,7,96.11,34979.5,NA
9566,8,66.4493,34229.8,NA
9567,0,0.1,33607.7,NA
9567,1,0.257931,33701.3,NA
9567,2,0.691646,33784,NA
9567,3,1.85547,33831.7,NA
9567,4,5.22012,33872.2,NA
9567,5,13.5936,33868.7,NA
9567,6,36.5912,33872.2,NA
9567,7,96.11,35106.5,NA
9567,8,66.4493,34229.8,NA
9568,0,0.1,33607.7,NA
9568,1,0.257931,33701.3,NA
9568,2,0.691646,33784,NA
9568,3,1.85547,33831.7,NA
9568,4,5.22012,33868.7,NA
9568,5,13.5936,33872.2,NA
9568,6,36.5912,33872.2,NA
9568,7,96.11,35106.5,NA
9568,8,66.4493,34229.8,NA
9569,0,0.1,33607.7,NA
9569,1,0.257931,33701.3,NA
9569,2,0.691646,33784,NA
9569,3,1.85547,33831.7,NA
9569,4,5.22012,33868.7,NA
9569,5,13.5936,33872.2,NA
9569,6,36.5912,33872.2,NA
9569,7,96.11,35003.1,NA
9569,8,66.4493,34229.8,NA
9570,0,0.1,33607.7,NA
9570,1,0.257931,33701.3,NA
9570,2,0.691646,33784,NA
9570,3,1.85547,33831.7,NA
9570,4,5.22012,33872.2,NA
9570,5,13.5936,33872.2,NA
9570,6,36.5912,33868.7,NA
9570,7,96.11,35003.1,NA
9570,8,66.4493,34229.8,NA
9571,0,0.1,33607.7,NA
9571,1,0.257931,33701.3,NA
9571,2,0.691646,33784,NA
9571,3,1.85547,33831.7,NA
9571,4,5.22012,33872.2,NA
9571,5,13.5936,33868.7,NA
9571,6,36.5912,33872.2,NA
9571,7,96.11,35523.5,NA
9571,8,66.4493,34229.8,NA
9572,0,0.1,33607.7,NA
9572,1,0.257931,33701.3,NA
9572,2,0.691646,33784,NA
9572,3,1.85547,33831.7,NA
9572,4,5.22012,33868.7,NA
9572,5,13.5936,33872.2,NA
9572,6,36.5912,33872.2,NA
9572,7,96.11,35523.5,NA
9572,8,66.4493,34229.8,NA
9573,0,0.1,33607.7,NA
9573,1,0.257931,33701.3,NA
9573,2,0.691646,33784,NA
9573,3,1.85547,33831.7,NA
9573,4,5.22012,33868.7,NA
9573,5,13.5936,33872.2,NA
9573,6,36.5912,33872.2,NA
9573,7,96.11,36356.1,NA
9573,8,66.4493,34340.7,NA
9574,0,0.1,33607.7,NA
9574,1,0.257931,33701.3,NA
9574,2,0.691646,33784,NA
9574,3,1.85547,33831.7,NA
9574,4,5.22012,33872.2,NA
9574,5,13.5936,33872.2,NA
9574,6,36.5912,33868.7,NA
9574,7,96.11,36619.6,NA
9574,8,66.4493,34614.1,NA
9575,0,0.1,33607.7,NA
9575,1,0.257931,33701.3,NA
9575,2,0.691646,33784,NA
9575,3,1.85547,33831.7,NA
9575,4,5.22012,33872.2,NA
9575,5,13.5936,33868.7,NA
9575,6,36.5912,33872.2,NA
9575,7,96.11,36486,NA
9575,8,66.4493,34614.1,NA
9576,0,0.1,33607.7,NA
9576,1,0.257931,33701.3,NA
9576,2,0.691646,33784,NA
9576,3,1.85547,33831.7,NA
9576,4,5.22012,33868.7,NA
9576,5,13.5936,33872.2,NA
9576,6,36.5912,33872.2,NA
9576,7,96.11,36486,NA
9576,8,66.4493,34584.7,NA
9577,0,0.1,33607.7,NA
9577,1,0.257931,33701.3,NA
9577,2,0.691646,33784,NA
9577,3,1.85547,33831.7,NA
9577,4,5.22012,33868.7,NA
9577,5,13.5936,33872.2,NA
9577,6,36.5912,33872.2,NA
9577,7,96.11,36438.8,NA
9577,8,66.4493,34584.7,NA
9578,0,0.1,33607.7,NA
9578,1,0.257931,33701.3,NA
9578,2,0.691646,33784,NA
9578,3,1.85547,33831.7,NA
9578,4,5.22012,33872.2,NA
9578,5,13.5936,33872.2,NA
9578,6,36.5912,33868.7,NA
9578,7,96.11,36200.4,NA
9578,8,66.4493,34585.6,NA
9579,0,0.1,33607.7,NA
9579,1,0.257931,33701.3,NA
9579,2,0.691646,33784,NA
9579,3,1.85547,33831.7,NA
9579,4,5.22012,33872.2,NA
9579,5,13.5936,33868.7,NA
9579,6,36.5912,33872.2,NA
9579,7,96.11,36200.4,NA
9579,8,66.4493,34585.6,NA
9580,0,0.1,33607.7,NA
9580,1,0.257931,33701.3,NA
9580,2,0.691646,33784,NA
9580,3,1.85547,33831.7,NA
9580,4,5.22012,33868.7,NA
9580,5,13.5936,33872.2,NA
9580,6,36.5912,33872.2,NA
9580,7,96.11,36200.4,NA
9580,8,66.4493,34584.7,NA
9581,0,0.1,33607.7,NA
9581,1,0.257931,33701.3,NA
9581,2,0.691646,33784,NA
9581,3,1.85547,33831.7,NA
9581,4,5.22012,33872.2,NA
9581,5,13.5936,33868.7,NA
9581,6,36.5912,33872.2,NA
9581,7,96.11,36159.3,NA
9581,8,66.4493,34584.7,NA
9582,0,0.1,33607.7,NA
9582,1,0.257931,33701.3,NA
9582,2,0.691646,33784,NA
9582,3,1.85547,33831.7,NA
9582,4,5.22012,33868.7,NA
9582,5,13.5936,33872.2,NA
9582,6,36.5912,33872.2,NA
9582,7,96.11,36159.3,NA
9582,8,66.4493,34485.2,NA
9583,0,0.1,33607.7,NA
9583,1,0.257931,33701.3,NA
9583,2,0.691646,33784,NA
9583,3,1.85547,33831.7,NA
9583,4,5.22012,33872.2,NA
9583,5,13.5936,33872.2,NA
9583,6,36.5912,33868.7,NA
9583,7,96.11,35888.9,NA
9583,8,66.4493,34485.2,NA
9584,0,0.1,33607.7,NA
9584,1,0.257931,33701.3,NA
9584,2,0.691646,33784,NA
9584,3,1.85547,33831.7,NA
9584,4,5.22012,33872.2,NA
9584,5,13.5936,33868.7,NA
9584,6,36.5912,33872.2,NA
9584,7,96.11,35888.9,NA
9584,8,66.4493,34485.2,NA
9585,0,0.1,33607.7,NA
9585,1,0.257931,33701.3,NA
9585,2,0.691646,33784,NA
9585,3,1.85547,33831.7,NA
9585,4,5.22012,33868.7,NA
9585,5,13.5936,33872.2,NA
9585,6,36.5912,33872.2,NA
9585,7,96.11,35780.5,NA
9585,8,66.4493,34485.2,NA
9586,0,0.1,33607.7,NA
9586,1,0.257931,33701.3,NA
9586,2,0.691646,33784,NA
9586,3,1.85547,33831.7,NA
9586,4,5.22012,33872.2,NA
9586,5,13.5936,33868.7,NA
9586,6,36.5912,33997,NA
9586,7,96.11,35780.5,NA
9586,8,66.4493,34485.2,NA
9587,0,0.1,33607.7,NA
9587,1,0.257931,33701.3,NA
9587,2,0.691646,33784,NA
9587,3,1.85547,33831.7,NA
9587,4,5.22012,33868.7,NA
9587,5,13.5936,33872.2,NA
9587,6,36.5912,33997,NA
9587,7,96.11,35959.8,NA
9587,8,66.4493,34658.9,NA
9588,0,0.1,33607.7,NA
9588,1,0.257931,33701.3,NA
9588,2,0.691646,33784,NA
9588,3,1.85547,33831.7,NA
9588,4,5.22012,33872.2,NA
9588,5,13.5936,33868.7,NA
9588,6,36.5912,33997,NA
9588,7,96.11,35835,NA
9588,8,66.4493,34658.9,NA
9589,0,0.1,33607.7,NA
9589,1,0.257931,33701.3,NA
